reg_id,aspect,height_start_zone,height_stop_zone,destructive_size_tid,avalanche_trigger_tid,avalanche_tid,terrain_start_zone_tid,utm_zone_stop,utm_east_stop,utm_north_stop,dt_avalanche_time,snow_line,utm_east_start,utm_north_Start,valid_exposition,aval_cause_tid,fracture_height,fracture_width,trajectory,geo_hazard_tid,activity_influenced_tid,damage_extent_tid,forecast_accurate_tid,dt_end_time,incident_header,incident_ingress,incident_text,sensitive_text,incident_url,registration_url,usage_flag_tid,comment,metadata_id,metadata_uri,metadata_type,dt_obs_time,dt_reg_time,deleted_date,dt_change_time,utm_east_reg,utm_north_reg,lat,lng,time
155267,,-1.0,-1.0,0.0,21.0,22.0,10.0,,,,/Date(1522512616000)/,,,,,19.0,,,,10.0,111.0,29.0,0.0,,,,Tror det skjedde da tre skikjørere kjørte samtidig. Kunne vært unngått med annet veivalg. Kunne kjørt en og en for å minimere belastning og konsekvens. Det var flere grupper på samme fjell. Mer info kommer.,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(155267)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155267)/Registration,0.0,"Sett skred fra dal. Utløst av tre skikjørere som kjørte solvendt bratt terreng.
Flere grupper hadde kjørt tidligere. Men slakere og lenger inn i bollen(mer vestvendt)
Sannsynlig vis gått i vedvarende svakt kantkornlag over eller unner skare. I sjikt mellom gammelt og nyere snødekke.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155267),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155267),RegObsModel.AvalancheObs,/Date(1522512600000)/,/Date(1522516781880)/,,/Date(1522516781490)/,106885,6937840,62.36129966513005,7.39113511764066,2018-03-31 18:10:00.000
155272,,314.0,314.0,3.0,21.0,22.0,10.0,33.0,503495.0,7612667.0,/Date(1522511345000)/,,503495.0,7612667.0,00000100,19.0,60.0,50.0,Gikk fra toppen av disken ned på diskvannet,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155272)/Registration,0.0,"Skiløper utløste svakt lag over kul på toppen av Disken, hørte kraftig drønn når man kjørte over kul i terrenget med tynt snølag. Skred startet i bratthenget ca 20 meter nedenfor, og tok med seg hele sida",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155272),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155272),RegObsModel.AvalancheObs,/Date(1522511400000)/,/Date(1522518782713)/,,/Date(1522519368037)/,503495,7612667,68.62603747899897,15.08592970036815,2018-03-31 17:49:05.000
155277,,418.0,207.0,3.0,21.0,22.0,10.0,33.0,487672.0,7583802.0,/Date(1522499400000)/,,487280.0,7583992.0,00010000,0.0,,600.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155277)/Registration,0.0,Gruppe med utlänningar på 6 st. Skispår som löste ut skredet markert med pil på bilden. De flesta i gruppen åkte längre till skiers right. Ett skidåkare cuttade under det brattaste hänget och triggade skredet. Skredets utbredelse markert med röda sträck i bilden. ,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155277),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155277),RegObsModel.AvalancheObs,/Date(1522499700000)/,/Date(1522519764450)/,,/Date(1522520361693)/,487455,7584098,68.36955182774973,14.695043663865473,2018-03-31 14:30:00.000
155283,,323.0,202.0,4.0,21.0,22.0,10.0,33.0,487746.0,7583772.0,/Date(1522499400000)/,,487593.0,7584038.0,00001000,10.0,60.0,500.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155283)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155283),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155283),RegObsModel.AvalancheObs,/Date(1522499400000)/,/Date(1522524479233)/,,/Date(1522524751227)/,487741,7584003,68.36871233860307,14.702007083004213,2018-03-31 14:30:00.000
155335,,536.0,486.0,2.0,21.0,22.0,20.0,33.0,688023.0,7675460.0,/Date(1522512000000)/,,687997.0,7675545.0,00010000,0.0,40.0,50.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155335)/Registration,0.0,"To skiløpere i følge en kjører brattere enn den andre og løser ut skredet, blir ikke tatt - usikkert, men kom seg ned til veien for egen maskin.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155335),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155335),RegObsModel.AvalancheObs,/Date(1522569356380)/,/Date(1522569424287)/,,/Date(1522569993937)/,688087,7675807,69.12691808599199,19.73421119177778,2018-03-31 18:00:00.000
155341,,1137.0,1013.0,3.0,21.0,22.0,10.0,33.0,602652.0,7591195.0,/Date(1522508400000)/,,602871.0,7591285.0,00000100,10.0,30.0,120.0,tredje finger,10.0,111.0,29.0,0.0,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(155341)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155341)/Registration,0.0,"Fikk følgende beskjed fra person som var involvert:
""Det som hände var att jag missbedömde lutningen där jag droppade in. Jag var helt medveten om att det kunde gå skred igår. När jag kom ner en bit insåg jag att shit det här var brattare än jag vurderet från ovan och i samma sekund blev det spiderwebb runt i kring mig. var mitt i när det begynnte. lyckligtvis hade jag väldigt bra med fart och lyckades köra rakt ner mot höyre och hoppa meg ut på noet vis. 

Men jag vuredere brottkanten till 100-150m bredd. med 300-400m utlöpsbane""",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155341),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155341),RegObsModel.AvalancheObs,/Date(1522508400000)/,/Date(1522572888683)/,,/Date(1522604026717)/,602825,7591257,68.41526743670858,17.50518382116374,2018-03-31 17:00:00.000
155385,,797.0,706.0,2.0,21.0,22.0,20.0,33.0,681404.0,7672978.0,/Date(1522595220000)/,,681267.0,7672925.0,00100000,0.0,100.0,30.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155385)/Registration,0.0,"2 skred fjernutløst av skiløper på laang avstand, skiløper fulgte normalveien til Sjufjellet i relativt trygt terreng da han fjernutløste 2 skred under seg mot øst på stor avstand 50 - 200 meter anslagsvis",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155385),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155385),RegObsModel.AvalancheObs,/Date(1522586558833)/,/Date(1522586569713)/,,/Date(1522620640537)/,680690,7672459,69.10203986550239,19.54254131731994,2018-04-01 14:42:38.833
155393,,637.0,618.0,3.0,21.0,22.0,30.0,33.0,610447.0,7583219.0,/Date(1521727620000)/,,610402.0,7583174.0,01000000,0.0,100.0,150.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155393)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155393),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155393),RegObsModel.AvalancheObs,/Date(1521727560000)/,/Date(1522588061157)/,,/Date(1522588186590)/,610425,7583178,68.34000834223214,17.68154438001764,2018-03-22 15:06:00.000
155413,,627.0,518.0,3.0,21.0,22.0,20.0,33.0,681842.0,7671836.0,/Date(1522592470000)/,,681683.0,7671942.0,00010000,0.0,100.0,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155413)/Registration,0.0,"Skiløperutløst fra noe avstand, skiløper kom ovenfra. Kjørte ned ved siden av skredet rett etter det var gått.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155413),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155413),RegObsModel.AvalancheObs,/Date(1522592405907)/,/Date(1522592428507)/,,/Date(1522592636437)/,680690,7672459,69.10203986550239,19.54254131731994,2018-04-01 16:20:05.907
155425,,-1.0,-1.0,3.0,21.0,22.0,20.0,,,,/Date(1522500903000)/,,,,00010000,0.0,250.0,150.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155425)/Registration,0.0,"Sannsynligvis Utløst av gruppe når de trigget enten sjult rygg under snøen under skredet eller mest sannsynlig rygg over skredet. Bruddet ser ut til å ha gått fra rygg til brateste område hvor det ligger svakt lag med kantkorn, derfra har skredet forplantet seg med brudd i sjikt i fokksnøen. Skred meldt inn i går",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155425),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155425),RegObsModel.AvalancheObs,/Date(1522582200000)/,/Date(1522594865257)/,,/Date(1522594865077)/,699044,7725824,69.56583823718181,20.113593551342575,2018-03-31 14:55:03.000
155459,,-1.0,-1.0,4.0,21.0,22.0,10.0,,,,/Date(1522504836000)/,,,,00000100,0.0,20.0,30.0,,10.0,113.0,29.0,0.0,,,,Utfra spor inn og ut av skredet virker det som at person som utløste skredet klarte å kjøre ut av det. Muligens løsnet det når han/hun hadde passert løsneområdet. Skredet gikk sannsynligvis på lag med kantkorn i bratteste og tynneste sted i henget.,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(155459)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155459)/Registration,0.0,Observert morgenen etter skredhendelse,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155459),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155459),RegObsModel.AvalancheObs,/Date(1522504800000)/,/Date(1522603566047)/,,/Date(1522603565837)/,602666,7591414,68.41673224127992,17.501469809105636,2018-03-31 16:00:00.000
155463,,1173.0,1083.0,3.0,21.0,22.0,10.0,33.0,602636.0,7591368.0,/Date(1522600200000)/,,602752.0,7591412.0,00000100,10.0,,120.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155463)/Registration,51.0,"En del usikkerhet tilknyttet dette.
Eksakt størrelse noe uklart (kanskje de mener 100-150m bred og 600m lang??).
Også uklart om det var utløst av skikjøre eller naturlig utløst.
også uklart om noen har blitt skadet eller mistet.
https://www.fremover.no/snoskred/fagernesfjellet/lokale-nyheter/stor-aksjon-i-gang-etter-snoskred-i-fagernesfjellet/s/5-17-392237#am-commentArea

OPPDATERING KL17.57:
Det viste seg at det var samme skred som gikk igår ettermiddag og som ble registrert idag tidlig her på regobs (http://www.regobs.no/Registration/155341). ",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155463),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155463),RegObsModel.AvalancheObs,/Date(1522604632997)/,/Date(1522604685310)/,/Date(1522606177470)/,/Date(1522605577763)/,602825,7591257,68.41526743670858,17.50518382116374,2018-04-01 18:30:00.000
155488,,540.0,403.0,9.0,21.0,22.0,30.0,33.0,660553.0,7713065.0,/Date(1522590300000)/,,660702.0,7712832.0,00000100,0.0,,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155488)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155488),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155488),RegObsModel.AvalancheObs,/Date(1522590300000)/,/Date(1522615670090)/,,/Date(1522616681313)/,660638,7712938,69.47677770725599,19.10827812650325,2018-04-01 15:45:00.000
155522,,669.0,465.0,0.0,21.0,22.0,30.0,33.0,660741.0,7712978.0,/Date(1522590420000)/,,661017.0,7712682.0,00000100,0.0,,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155522)/Registration,51.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155522),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155522),RegObsModel.AvalancheObs,/Date(1522590000000)/,/Date(1522619400870)/,/Date(1522621805127)/,/Date(1522619822780)/,660826,7712851,69.47588572183103,19.112921342644476,2018-04-01 15:40:00.000
155929,,-1.0,-1.0,1.0,21.0,22.0,70.0,,,,/Date(1522762842000)/,,,,01000000,0.0,20.0,2.0,,10.0,113.0,29.0,0.0,,,,Kunne ha dratt person ned mot et 5 meters drop,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(155929)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155929)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155929),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155929),RegObsModel.AvalancheObs,/Date(1522762800000)/,/Date(1522764745767)/,,/Date(1522764745680)/,601730,7593390,68.4347779238331,17.480628107100255,2018-04-03 15:40:00.000
155976,,608.0,398.0,2.0,26.0,22.0,0.0,33.0,473171.0,7576633.0,/Date(1522601746000)/,,473418.0,7576409.0,00000001,10.0,100.0,100.0,,10.0,111.0,40.0,0.0,,,,"Skikjøre løste ut et skred på vei ned et bratt heng, ble dratt med ned henget. Skredmassene og skikjører trigget et nyt skred lengre ned og ble begravd av snømassene. Turkamerat sto på toppen (et godt stykke unna) og varslet nødetatene. Skredtatte ble funnet av organiserte redningsmannskaper etter ca 1.5 time. 
Egen ulykkesrapport blir utarbeidet.",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(155976)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155976)/Registration,0.0,"Det er egentlig to skred. Skikjøre løste ut det første, ble dratt med ned henget over ei liten kneik og videre ned henget under, som ble løst ut av skredet+skikjører. Ble funnet i ca midt i skredtunga. ",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155976),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(155976),RegObsModel.AvalancheObs,/Date(1522780320000)/,/Date(1522780401440)/,,/Date(1522867091510)/,473541,7577163,68.30639611780481,14.358581691910178,2018-04-01 18:55:46.000
156561,,755.0,700.0,2.0,26.0,22.0,20.0,33.0,73033.0,6938845.0,/Date(1522951200000)/,,72975.0,6938909.0,00010000,10.0,20.0,60.0,Dalsøkk,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156561)/Registration,0.0,Vindtransportert nysnø. Vanskelig å se bredden da det gikk rundt en kulformasjon,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156561),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156561),RegObsModel.AvalancheObs,/Date(1522951200000)/,/Date(1522964012033)/,,/Date(1522966899657)/,72975,6938909,62.332749689553054,6.739942642506703,2018-04-05 20:00:00.000
156564,,494.0,434.0,2.0,26.0,22.0,0.0,33.0,450876.0,7566419.0,/Date(1522944000000)/,,450923.0,7566356.0,10000000,0.0,,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156564)/Registration,0.0,Lite til middels stort skred utløst av skikjører. Stoppet ikke i henget. ,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156564),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156564),RegObsModel.AvalancheObs,/Date(1522945560000)/,/Date(1522965348307)/,,/Date(1522966106913)/,450932,7566385,68.20673738010252,13.815623452911437,2018-04-05 18:00:00.000
156714,,-1.0,-1.0,3.0,26.0,22.0,10.0,,,,/Date(1523010600000)/,,,,00010000,10.0,,300.0,Havsdalshovda,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156714)/Registration,0.0,Utlöst i kontrollert form genom ski cut av geilo skipatrulje,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156714),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156714),RegObsModel.AvalancheObs,/Date(1523013240000)/,/Date(1523013736943)/,,/Date(1523013736483)/,127081,6732457,60.552726258356664,8.191847089794368,2018-04-06 12:30:00.000
156728,,-1.0,-1.0,2.0,26.0,22.0,20.0,,,,/Date(1523009400000)/,,,,00100000,0.0,50.0,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156728)/Registration,0.0,"Utløst av skiløper, se spør inn i venstre kant.
Er fokksnø transportert inn siste natt.
Ser ut til å ha glidd på tynt lag med nysnø.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156728),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156728),RegObsModel.AvalancheObs,/Date(1523008800000)/,/Date(1523015309660)/,,/Date(1523015309223)/,240428,6824416,61.465757975296995,10.126004612806833,2018-04-06 12:00:00.000
156758,,-1.0,-1.0,2.0,21.0,22.0,20.0,,,,/Date(1523019065017)/,,,,00100000,18.0,120.0,50.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156758)/Registration,0.0,Testheng belastet av 2 personer med ski,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156758),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156758),RegObsModel.AvalancheObs,/Date(1523019000000)/,/Date(1523019621147)/,,/Date(1523019620737)/,83182,6838324,61.450527003928414,7.168521298546999,2018-04-06 14:50:00.000
156765,,988.0,948.0,2.0,26.0,22.0,0.0,33.0,106199.0,6641357.0,/Date(1523020325000)/,,106150.0,6641407.0,00010000,0.0,,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156765)/Registration,0.0,Observert med kikkert. Brudd i ny fokksnø.  Ca 30m lang bruddkant. ,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156765),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156765),RegObsModel.AvalancheObs,/Date(1523020206533)/,/Date(1523020268583)/,,/Date(1523050595627)/,106150,6641407,59.721294292942765,7.988768808679921,2018-04-06 15:10:06.533
156786,,1323.0,1315.0,3.0,26.0,22.0,30.0,33.0,147227.0,6761686.0,/Date(1523019648000)/,,147198.0,6761776.0,00001000,15.0,50.0,300.0,Ej ofarlig,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156786)/Registration,0.0,Uppenbar skredfara under dessa förutsättningar,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156786),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156786),RegObsModel.AvalancheObs,/Date(1523019600000)/,/Date(1523024697803)/,,/Date(1523053380930)/,147095,6761671,60.831661567636544,8.501843911751049,2018-04-06 15:00:00.000
156800,,-1.0,-1.0,2.0,26.0,22.0,10.0,,,,/Date(1523008800000)/,,,,00010000,24.0,15.0,100.0,Småvarana,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156800)/Registration,0.0,"Utløst med vilje. Skedde på säker avstånd. 
Skredet gick på tunnare brottkant nära träd och utløste hela veggen.
40° 
Finns ett ytterligare lager undertill som kan gå med lite mer tilleggsbelastning. Ca 10-15 cm. 
En mindre 2:a till større 1:a i størrelse.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156800),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156800),RegObsModel.AvalancheObs,/Date(1523014200000)/,/Date(1523026232627)/,,/Date(1523026232447)/,78736,6934566,62.30086348486736,6.860547350685955,2018-04-06 12:00:00.000
156802,,852.0,739.0,2.0,26.0,22.0,40.0,33.0,77571.0,6934425.0,/Date(1523021400000)/,,77707.0,6934623.0,00001000,24.0,25.0,30.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156802)/Registration,0.0,"Skiløperutløst
Hann ränna ifrån skredet i skredbana
40°
Högsta brottkant 40 cm
Lägsta ca 10 cm där det blev utlöst
Första biten är utlösr 10 cm därefter lyckades tyngden lösa ut ett ytteligare snötäcke med 20 cm brottkant.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156802),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156802),RegObsModel.AvalancheObs,/Date(1523021400000)/,/Date(1523026498227)/,,/Date(1523029307357)/,77694,6934639,62.3003102936881,6.840479288385504,2018-04-06 15:30:00.000
156805,,1596.0,1474.0,2.0,26.0,22.0,40.0,33.0,145195.0,6652419.0,/Date(1523016009000)/,,145036.0,6652324.0,00100000,14.0,100.0,20.0,Utløp renne 6 og 7,10.0,111.0,30.0,0.0,,,,"Skredet som utløses er i terreng som skredvarselet advarer om. Skredet har god glideflate mot skare og går relativt langt.Gruppe på 8 pers som kjørte. En pers tatt i skredet, lettere skadet i arm.",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(156805)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156805)/Registration,0.0,Vindtransportert hardt lag fra siste døgn på skare som utløses av skikjørere.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156805),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156805),RegObsModel.AvalancheObs,/Date(1523026740000)/,/Date(1523027598830)/,,/Date(1523051507883)/,144877,6652313,59.85406154362943,8.654484773461636,2018-04-06 14:00:09.000
156817,,-1.0,-1.0,2.0,26.0,22.0,10.0,,,,/Date(1523021812000)/,,,,00010000,10.0,50.0,30.0,,10.0,111.0,29.0,0.0,,,,Skiløperutløst av gruppe. De klarte seg sjøl. Ingen skade,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(156817)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156817)/Registration,0.0,Vi har sett dette,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156817),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156817),RegObsModel.AvalancheObs,/Date(1523021760000)/,/Date(1523029193300)/,,/Date(1523029193110)/,152308,6960177,62.606309703947844,8.217338033386815,2018-04-06 15:36:00.000
156829,,722.0,722.0,3.0,26.0,12.0,10.0,33.0,49738.0,6919825.0,/Date(1523023251000)/,,49738.0,6919825.0,00000010,14.0,45.0,60.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156829)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156829),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156829),RegObsModel.AvalancheObs,/Date(1523025000000)/,/Date(1523032259007)/,,/Date(1523040458680)/,49738,6919825,62.13552900114667,6.3454631743828145,2018-04-06 16:00:51.000
156841,,875.0,764.0,2.0,26.0,22.0,10.0,33.0,77621.0,6934460.0,/Date(1523021400000)/,,77727.0,6934640.0,00001000,24.0,20.0,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156841)/Registration,0.0,Andra skiløpern åkte samtidigt som skedet bredvid. Både skreden löste ut samtidigt. Ingen medtagen i skred.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156841),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156841),RegObsModel.AvalancheObs,/Date(1523021400000)/,/Date(1523035785627)/,,/Date(1523036276350)/,77709,6934650,62.300425323748684,6.840738966345828,2018-04-06 15:30:00.000
156843,,793.0,741.0,2.0,26.0,22.0,30.0,33.0,77459.0,6934508.0,/Date(1523017800000)/,,77558.0,6934591.0,00000100,0.0,15.0,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156843)/Registration,0.0,"Gick längs med en bäck i slutet där en person kunde bli begravd annars 1 i storlek. Samma tecken som resten av skreden under dagen.
Ca 35 ° hellingsvinkel",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156843),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156843),RegObsModel.AvalancheObs,/Date(1523017800000)/,/Date(1523036005037)/,,/Date(1523036387660)/,77636,6934668,62.30050091543723,6.839301842801655,2018-04-06 14:30:00.000
156851,,-1.0,-1.0,2.0,26.0,22.0,10.0,,,,/Date(1523023213000)/,,,,00100000,13.0,30.0,50.0,Togga,10.0,111.0,29.0,0.0,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(156851)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156851)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156851),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156851),RegObsModel.AvalancheObs,/Date(1523023200000)/,/Date(1523037418663)/,,/Date(1523037418277)/,67459,6826707,61.329710914223,6.9034671902434095,2018-04-06 16:00:00.000
156854,,-1.0,-1.0,3.0,21.0,22.0,60.0,,,,/Date(1523019600000)/,,,,00000100,0.0,,,,10.0,111.0,30.0,0.0,,,,Skiløper beskriver å ha stoppet før heng og ville finne annen vei rundt. Fjernutløste og ble dratt med.,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(156854)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156854)/Registration,0.0,"Mann i 50 - årene fullstendig begravd, klarte etter noe tid å frigjøre sekk og skape seg luftlomme, gravde seg ut etter å ha ligget mellom en halvtime (minimum) og en time. Til sykehus for observasjon.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156854),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(156854),RegObsModel.AvalancheObs,/Date(1523019600000)/,/Date(1523038811917)/,,/Date(1523038811597)/,137596,6844526,61.56157651620646,8.169537316552368,2018-04-06 15:00:00.000
