previous_warning_reg_id,danger_level_name,UtmZone,UtmEast,UtmNorth,author,avalanche_danger,emergency_warning,snow_surface,current_weak_layers,latest_avalanche_activity,LatestObservations,registartion_id,RegionId,region_name,region_type_id,region_type_name,danger_level,valid_from,valid_to,next_warning_time,publish_time,main_text,lang_key,reg_id,avalanche_problem_id,avalanche_ext_id,avalanche_ext_name,aval_cause_id,aval_cause_name,aval_probability_id,AvalProbabilityName,aval_trigger_simple_id,aval_trigger_simple_name,destructive_size_ext_id,destructive_size_ext_name,aval_propagation_id,aval_propagation_name,avalanche_type_id,avalanche_type_name,avalanche_problem_type_id,avalanche_problem_type_name,valid_expositions,exposed_heigth_1,ExposedHeight2,exposed_height_fill
156638.0,3 Betydelig,33,123434,6960580,Ingrid@NVE,"OPPDATERT VARSEL KL. 08:00: Det har komme meir nedbør enn meldt i området det siste døgnet, i tillegg til at det har vore vind. Dette gjer at nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under (observert frå ca. 600 - 900 moh). Med slike kombinasjonar kan det vere lettare å løyse ut skred, og skred kan få større utbreiing enn om slike lag var fråværande. Vekta av nysnøen vil i tillegg auke belastninga på snødekket, noko som kan gjere at kantkornlag som ligg djupare i snødekket kan bli lettare å påverke. Det har vore færre fareteikn og mindre skredaktivitet på desse i det siste, men ved påverknad kan skred bli store, og konsekvensane av ferdsel i skredterreng alvorlege.    ",Ikke gitt,"Dei siste dagane har det kome ein del nedbør i regionen, og denne har blitt vindpåverka i ettertid nokre stadar. Under nysnøen er det bærande skare i alle himmelretningar opp til tregrensa, og gjennombrotskare vidare opp til om lag 900 moh. Høgare er det varierande grad av vindpåverka snø, med noko laus snø i skjerma formasjonar.","1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfeller, der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover. Lenger nede i snødekket finst det svake lag av kantkorn, som i førre veke førte til drønn under vekta av skiløpar, og glatte brot i stabilitetstestar.   ",,Det er registrert 20 mm nedbør på Mannen målestasjon siste døgn.,156645,3023,Romsdal,10,A,3,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-06T08:17:30.283,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt. ",1,156817,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111100,600.0,0.0,1.0
156157.0,2 Moderat,33,62473,6916553,Jørgen@obskorps,"Ustabile nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under, som er observert frå ca. 600 - 900 moh. Stadvis kan desse legge seg på svake lag av rim, noko som gjer det enklare å løyse ut skred, og storleiken blir større enn om rim var fråværande. Dei vedvarande svake laga som ga skred i påska, kan framleis påverkast. Dei siste dagane har det vore færre fareteikn og mindre skredaktivitet på disse, og det er berre nokre stadar at der er gunstige nok eigenskapar til å gi skred. Der eigenskapane er gunstige, kan skred blir store. Det er vanskeleg å vite akkurat kvar dette er, og det er difor krevande å ta gode vurderingar i skredterreng. ",Ikke gitt,"Dei siste dagane har det kome noko nedbør i regionen, 15 cm i Volda siste 12 timar fram til på morgonen 05.04. Nysnøen har blitt vindpåverka  nokre stadar. Under den ferskaste nysnøen, er det bærande skare i alle himmelretningar opp til tregrensa. Over tregrensa er det tynn skare i bratte solvendte heng, og kantkorn har stadvis danna seg under denne.","Nede i snødekket finst det svake lag av kantkorn som førte til skred i påska. Det varierer mykje i regionen på kvar dette har gunstige nok eigenskapar til å gi skred.  1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfelle der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover.  ","Etter stor skredaktivitet i regionen i påska, har det vore rapportert om lite skredaktivitet i dagane etter. ",,156354,3024,Sunnmøre,10,A,2,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:30.97,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt.",1,156829,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,3.0,3 - Store,1.0,Få bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,1000.0,0.0,1.0
156157.0,2 Moderat,33,62473,6916553,Jørgen@obskorps,"Ustabile nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under, som er observert frå ca. 600 - 900 moh. Stadvis kan desse legge seg på svake lag av rim, noko som gjer det enklare å løyse ut skred, og storleiken blir større enn om rim var fråværande. Dei vedvarande svake laga som ga skred i påska, kan framleis påverkast. Dei siste dagane har det vore færre fareteikn og mindre skredaktivitet på disse, og det er berre nokre stadar at der er gunstige nok eigenskapar til å gi skred. Der eigenskapane er gunstige, kan skred blir store. Det er vanskeleg å vite akkurat kvar dette er, og det er difor krevande å ta gode vurderingar i skredterreng. ",Ikke gitt,"Dei siste dagane har det kome noko nedbør i regionen, 15 cm i Volda siste 12 timar fram til på morgonen 05.04. Nysnøen har blitt vindpåverka  nokre stadar. Under den ferskaste nysnøen, er det bærande skare i alle himmelretningar opp til tregrensa. Over tregrensa er det tynn skare i bratte solvendte heng, og kantkorn har stadvis danna seg under denne.","Nede i snødekket finst det svake lag av kantkorn som førte til skred i påska. Det varierer mykje i regionen på kvar dette har gunstige nok eigenskapar til å gi skred.  1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfelle der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover.  ","Etter stor skredaktivitet i regionen i påska, har det vore rapportert om lite skredaktivitet i dagane etter. ",,156354,3024,Sunnmøre,10,A,2,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:30.97,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt.",1,156841,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,3.0,3 - Store,1.0,Få bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,1000.0,0.0,1.0
156157.0,2 Moderat,33,62473,6916553,Jørgen@obskorps,"Ustabile nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under, som er observert frå ca. 600 - 900 moh. Stadvis kan desse legge seg på svake lag av rim, noko som gjer det enklare å løyse ut skred, og storleiken blir større enn om rim var fråværande. Dei vedvarande svake laga som ga skred i påska, kan framleis påverkast. Dei siste dagane har det vore færre fareteikn og mindre skredaktivitet på disse, og det er berre nokre stadar at der er gunstige nok eigenskapar til å gi skred. Der eigenskapane er gunstige, kan skred blir store. Det er vanskeleg å vite akkurat kvar dette er, og det er difor krevande å ta gode vurderingar i skredterreng. ",Ikke gitt,"Dei siste dagane har det kome noko nedbør i regionen, 15 cm i Volda siste 12 timar fram til på morgonen 05.04. Nysnøen har blitt vindpåverka  nokre stadar. Under den ferskaste nysnøen, er det bærande skare i alle himmelretningar opp til tregrensa. Over tregrensa er det tynn skare i bratte solvendte heng, og kantkorn har stadvis danna seg under denne.","Nede i snødekket finst det svake lag av kantkorn som førte til skred i påska. Det varierer mykje i regionen på kvar dette har gunstige nok eigenskapar til å gi skred.  1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfelle der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover.  ","Etter stor skredaktivitet i regionen i påska, har det vore rapportert om lite skredaktivitet i dagane etter. ",,156354,3024,Sunnmøre,10,A,2,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:30.97,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt.",1,156843,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,3.0,3 - Store,1.0,Få bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,1000.0,0.0,1.0
156069.0,3 Betydelig,33,96001,6816985,John Smits,"NV liten kuling sammen med snøbyger og løs snø vil føre til ferske fokksnøflak i øst- til sørvendte fjellsider. Det gamle snødekket vil ha varierende overflate (kantkorn, skare, hard fokksnø) og det gjør at nysnøen de siste dagene dager vil bruke ulik tid på stabilisering. Lenger ned i snødekket ligger det fortsatt kantkorn under hard fokksnø, som tidligere har vist tegn til dårlig stabilitet. Nysnøen vil øke belastningen på disse lagene. 
Totalt sett gjør dette at det for tiden er et komplekst snødekke i regionen. ",Ikke gitt,"En kald påske med mye bra vær gjorde at det ble dannet overflaterim og særlig kantkorn på snødekket mange steder. Noen steder ligger kantkorn under solskare. 
Tirsdag til onsdag 10-20 cm nysnø, som i varierende grad er vindpåvirket. Ytterligere snøfall torsdag, med overgang til regn under 300-600 moh.
Under ca. 600 moh er snødekket under de siste dagers nysnø preget av tidligere mildvær og stort sett uten lagdeling.



","Nysnøen vil i ulik grad feste seg til underlaget avhengig av om nysnøen falt på skare, gammel fokksnø eller kantkorn/rim. I det gamle snødekket finnes det vedvarende svake lag med kantkorn. Dette laget har stor utbredelse I fjellet, men finnes på varierende dybde.  Stabilitetstester fra påsken tyder på middels stabilitet, men observasjoner av skred og bruddforplantning i snødekket viser at dette kantkornlaget  kan være aktivt der snødekket er tynt. 
","Et lite flakskred i nysnø i bratt, østvendt helling i Sogndalsdalen onsdag. Onsdag også ferske skred i nysnø i Balestrand, ca. 700 moh.
","Ferske sprekker i Sogndalsdalen torsdag, østvendt heng med fast snø over kantkornlag fra Påsken. Onsdag drønn i snødekket i Balestrand.",156357,3029,Indre Sogn,10,A,3,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:31.4,"Kompleks situasjon med flere skredproblemer, det krever mye kunnskap om skred å bevege seg trygt i bratt terreng. Gjør svært forsiktige vegvalg.",1,156851,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,800.0,0.0,1.0
156231.0,3 Betydelig,33,155607,6844417,John Smits,"Kuling fra NV vil ha lagt opp ferske fokksnøflak i Ø- S-vendte fjellsider, delvis over mykere nysnøflak. Det gamle snødekket vil ha varierende overflate (kantkorn/rim, skare, hard fokksnø). Det gjør at nysnøen de siste to dager vil bruke ulik tid på å feste seg til underlaget, selv om vinden minker utover dagen og nedbøren opphører.
Lenger ned i snødekket ligger det kantkorn under stabile lag med skare eller fokksnø. Vær allikevel obs på dette der snødekket er tynt og mykt.
Totalt sett gjør dette at det for tiden er et komplekst snødekke i regionen, der ustabile nysnøflak vurderes til å være hovedskredproblemet. 
",Ikke gitt,"En kald påske med mye bra vær gjorde at det ble dannet overflaterim og kantkorn på snødekket mange steder. Noen steder ligger kantkorn under solskare. 
Tirsdag til onsdag 10-20 cm nysnø, som i varierende grad er vindpåvirket. Torsdag ytterligere snøfall og forbigående 0 grader opp til rundt 1000 moh. Fra torsdag kveld NV kuling og snødrift mot øst- til sørvendte hellinger.","Nysnøen vil i ulik grad feste seg til underlaget avhengig av om nysnøen falt på skare, gammel fokksnø eller kantkorn/rim. I det gamle snødekket finnes det vedvarende svake lag med kantkorn. Dette laget har stor utbredelse i fjellet, men finnes på varierende dybde. Stabilitetstester fra påsken tyder på middels stabilitet, men observasjoner av skred og bruddforplantning i snødekket viser at dette kantkornlaget  kan være aktivt der snødekket er tynt. ",Ingen registrerte skred siste 3 døgn.,"Torsdag ble det observret drønn i snøen, ferske skred og skytende sprekker i Vang. Observasjon langs Tyin viser at det skal lite til for å få lett fuktig nysnø til å bryte på overflatekant i toppen av det gamle snødekket fra Påsken.

",156356,3028,Jotunheimen,10,A,3,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:31.263,"Kompleks situasjon, det krever mye kunnskap om skred å bevege seg trygt i bratt terreng. Gjør svært forsiktige vegvalg.",1,156854,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,800.0,0.0,1.0
156157.0,2 Moderat,33,62473,6916553,Jørgen@obskorps,"Ustabile nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under, som er observert frå ca. 600 - 900 moh. Stadvis kan desse legge seg på svake lag av rim, noko som gjer det enklare å løyse ut skred, og storleiken blir større enn om rim var fråværande. Dei vedvarande svake laga som ga skred i påska, kan framleis påverkast. Dei siste dagane har det vore færre fareteikn og mindre skredaktivitet på disse, og det er berre nokre stadar at der er gunstige nok eigenskapar til å gi skred. Der eigenskapane er gunstige, kan skred blir store. Det er vanskeleg å vite akkurat kvar dette er, og det er difor krevande å ta gode vurderingar i skredterreng. ",Ikke gitt,"Dei siste dagane har det kome noko nedbør i regionen, 15 cm i Volda siste 12 timar fram til på morgonen 05.04. Nysnøen har blitt vindpåverka  nokre stadar. Under den ferskaste nysnøen, er det bærande skare i alle himmelretningar opp til tregrensa. Over tregrensa er det tynn skare i bratte solvendte heng, og kantkorn har stadvis danna seg under denne.","Nede i snødekket finst det svake lag av kantkorn som førte til skred i påska. Det varierer mykje i regionen på kvar dette har gunstige nok eigenskapar til å gi skred.  1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfelle der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover.  ","Etter stor skredaktivitet i regionen i påska, har det vore rapportert om lite skredaktivitet i dagane etter. ",,156354,3024,Sunnmøre,10,A,2,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-05T15:46:30.97,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt.",1,156858,2.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,3.0,3 - Store,1.0,Få bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,1000.0,0.0,1.0
156638.0,3 Betydelig,33,123434,6960580,Ingrid@NVE,"OPPDATERT VARSEL KL. 08:00: Det har komme meir nedbør enn meldt i området det siste døgnet, i tillegg til at det har vore vind. Dette gjer at nysnøflak i leområder mot sør og aust må forventast. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare, eller skare med kantkornlag under (observert frå ca. 600 - 900 moh). Med slike kombinasjonar kan det vere lettare å løyse ut skred, og skred kan få større utbreiing enn om slike lag var fråværande. Vekta av nysnøen vil i tillegg auke belastninga på snødekket, noko som kan gjere at kantkornlag som ligg djupare i snødekket kan bli lettare å påverke. Det har vore færre fareteikn og mindre skredaktivitet på desse i det siste, men ved påverknad kan skred bli store, og konsekvensane av ferdsel i skredterreng alvorlege.    ",Ikke gitt,"Dei siste dagane har det kome ein del nedbør i regionen, og denne har blitt vindpåverka i ettertid nokre stadar. Under nysnøen er det bærande skare i alle himmelretningar opp til tregrensa, og gjennombrotskare vidare opp til om lag 900 moh. Høgare er det varierande grad av vindpåverka snø, med noko laus snø i skjerma formasjonar.","1. påskedag vart det i Møre og Romsdal gjort fleire observasjonar av overflaterim, særleg i nord- og austvendte heng som ligg i skuggen for sola, og i hovudsak på mjukt underlag. I få tilfeller, der rim la seg på hardt underlag, kan dette utgjere eit potensielt svakt lag framover. Lenger nede i snødekket finst det svake lag av kantkorn, som i førre veke førte til drønn under vekta av skiløpar, og glatte brot i stabilitetstestar.   ",,Det er registrert 20 mm nedbør på Mannen målestasjon siste døgn.,156645,3023,Romsdal,10,A,3,2018-04-06T00:00:00,2018-04-06T23:59:59,2018-04-06T16:00:00,2018-04-06T08:17:30.283,"Nysnøflak kan ligge på svake lag eller hard overflate. Svake lag i snødekket kan også påverkast, særleg der snødekket er tynt. ",1,156863,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111100,600.0,0.0,1.0
156429.0,3 Betydelig,33,62473,6916553,Ingrid@NVE,"Etter nedbør og vind med skiftande retning finst det ustabile nysnøflak i dei fleste himmelretningar. Dei ferskaste er i leområder mot nord. Nysnøflaka kan nokre stadar ligge svake lag av rim, skare eller kantkornlag. Med slike kombinasjonar kan skred vere lettare og løyse ut og bli større enn om slike lag var fråværande. Dei vedvarande svake laga som ga skred i påska kan framleis påverkast. Det har vore færre fareteikn og mindre skredaktivitet på desse i det siste, men ved påverknad kan skred bli store, og konsekvensane av ferdsel i skredterreng alvorlege. Stigande temperaturar vil vere ugunstig for stabiliteten til snødekket, og det kan gå våte laussnø- og flakskred under mildværsgrensa. Dette gjeld særleg der nysnøen ligg på hardt underlag, og der det er vedvarande svake lag i snødekket.",Naturlig utløste skred,"Dei siste dagane har det kome opptil 40 cm nysnø i regionen, og nokre stadar har denne blitt vindpåverka. Under den ferskaste nysnøen, er det bærande skare i alle himmelretningar opp til tregrensa. Over tregrensa er det tynn skare i bratte solvendte heng, og kantkorn har stadvis danna seg under denne. ","Laus snø blei delvis omdanna til kantkorn i påska, og stadvis ligg det rim på samme overflate. Lenger nede i snødekket finst det også svake lag av kantkorn, og det var desse som førte til skred i påska. Det varierer mykje i regionen på kvar dette har gunstige nok eigenskapar til å gi skred. ","Torsdag gjekk det eit personutløyst lite flakskred på Fjellsætra, og på fredag gjekk det fleire små fjernutløyst flakskred på Strandafjellet. Det var også eit skred på Grøthornet i Ørsta.","Fredag blei det også observert drønn fleire stadar i regionen, både i Strandadalen, Kvistaddalen og på Standalseidet. ",156595,3024,Sunnmøre,10,A,3,2018-04-07T00:00:00,2018-04-07T23:59:59,2018-04-07T16:00:00,2018-04-06T15:48:36.857,Nysnøflak og svake lag i snødekket kan påverkast. Våte skred kan forekomme under mildværsgrensa. ,1,157003,2.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),11111001,600.0,0.0,1.0
156593.0,3 Betydelig,33,210810,6991060,Ingrid@NVE,"Vind og nysnø dei siste dagane har gitt nysnøflak i leområder mot sør og aust. Endra vindretning gjer at det utover dagen også kan bli nysnøflak i leområder mot nord. Stadvis kan desse ligge på svake lag av rim eller kantkorn, noko som gjer det enklare å løyse ut skred, og storleiken blir større enn om slike lag var fråværande. Dei vedvarande svake laga som ga skred i påska kan framleis påverkast. Det har vore færre fareteikn og mindre skredaktivitet på desse i det siste, men ved påverknad kan skred bli store, og konsekvensane av ferdsel i skredterreng alvorlege. Stigande temperaturar vil vere ugunstig for stabiliteten til snødekket, og det kan gå våte laussnø- og flakskred under mildværsgrensa. Dette gjeld særleg der nysnøen ligg på hardt underlag, og der det er vedvarande svake lag i snødekket.",Ikke gitt,"Nedbør og vind dei siste dagane har truleg satt sitt preg på snøoverflata. Denne ligg under tregrensa på skare som var i ferd med å omdannast til kantkorna. Over tregrensa var det vekslande med skare i bratte solvendte heng, vindpakka snø nokre stadar og  mjukare snø i skjerma terrengformasjonar. Stadvis var det rim på snøoverflata. Snødekket er tjukkare og meir homogent i ytre strøk.","Nede i snødekket finst det svake lag av kantkorn som førte til fleire skred tidleg i påska. Det verker som skredproblemet har blitt mindre sidan overliggande snø har mindre spenningar, og bindingane mot over- og undreliggande lag verkar sterkare. Det er likevel mogleg for ein enkelt skiløpar å påverke dette laget. ",Siste døgn er det berre registrert små skred. ,"På Innerdalen målestasjon kom det ca. 20 mm nedbør torsdag og natt til fredag, og på Snøheimen målestasjon (1475 moh) var det registrert liten storm fredag morgon. Både vindstyrke og nedbørsmengder ser forøvrig ut å variere ein del i regionen. ",156669,3022,Trollheimen,10,A,3,2018-04-07T00:00:00,2018-04-07T23:59:59,2018-04-07T16:00:00,2018-04-06T15:48:36.57,"Vind og snø dannar ustabile nysnøflak. Svake lag djupare i snødekket kan påverkast, særleg der snødekket er tynt. Våte skred kan gå under mildværsgrensa. ",1,157053,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),11111001,800.0,0.0,1.0
,,0,0,0,,,,,,,,0,3018,Helgeland,20,B,0,2018-04-08T00:00:00,2018-04-08T23:59:59,2018-04-07T17:00:00,2018-04-08T00:00:00,Ikke vurdert,1,157376,,,,,,,,,,,,,,,,,,,,,
156744.0,3 Betydelig,33,155607,6844417,John Smits,"Det er for tiden komplekse forhold i regionen. Det er fokksnø over kantkorn som er hovedskredproblemet og dette har relativ stor utbredelse. Opp til ca 1000 moh ventes det mildvær og nedbør dels i form av regn som her vil svekke snødekket og kunne gi våte flakskred. Høyere opp i fjellet vil tørr nysnø og vind fortsatt gi produksjon av nysnøflak. Noen steder kan fokksnøen ligge på svakt lag med kantkorn/rim som ble dannet i overflaten i påsken. Størrelsen på skredene vil avhenge av hvor mye snø som har samlet seg i leheng og fastheten på flakene, men det forventes str 2, muligens 3.
Lenger ned i snødekket ligger det kantkorn under stabile lag med skare eller fokksnø. Vær obs på dette der snødekket er tynt og mykt.
",Ikke gitt,"Nysnø og mye vind fra vest til nordvest de siste par dager har gitt ustabile nysnøflak i mange fjellsider. I vindutsatte områder er det dannet harde nysnøflak, i mer skjermede områder er flakene mykere. 
Noen steder ligger nysnøflakene  på et kantkornlag fra påsken. Fredag noe solpåvirking i sørvendte hellinger, med dannelse av skare i natt. Perioder med snøfall lørdag, dels som regn/sludd under 1000 moh.
","I det gamle snødekket finnes det vedvarende svake lag med kantkorn. Dette laget har stor utbredelse I fjellet, men finnes på varierende dybde. Tidligere observasjoner viser at dette kantkornlaget kan være aktivt der det gamle snødekket er tynt.",Fredag ble det meldt om ett str 3 samt flere mindre naturlig utløste flakskred i Ø fjellside ved Tyin. Også meldt om skiløperutløst skred ved Leirvassbu.,"Det er observert ca 10-20 cm nysnø tidligere i uka. Fredag morgen hadde Filefjell (990moh) NV liten kuling. Lørdag sørøst til sør frisk bris, på toppene sørvest kuling. Observasjoner fra vest i regionen fredag forteller om faretegn som drønn i snødekket og skytende sprekker når den ferske fokksnøen kollapser på rim/kantkornlaget fra påsken. Lørdag drønn i snødekket sør i Vang.

",156909,3028,Jotunheimen,10,A,3,2018-04-08T00:00:00,2018-04-08T23:59:59,2018-04-08T16:00:00,2018-04-07T15:38:58.103,"Kompleks situasjon, det krever mye kunnskap om skred å bevege seg trygt i bratt terreng. Gjør svært forsiktige vegvalg.",1,157378,1.0,20.0,Tørre flakskred,13.0,Nedsnødd eller nedføyket kantkornet snø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111000,900.0,0.0,1.0
156933.0,3 Betydelig,33,210810,6991060,Ingrid@NVE,"Det er eit komplekst snødekke i regionen med nysnøflak i fleire himmelretningar og vedvarande svake lag på fleire dybder. Det har vore gunstige temperaturar for stabilisering av nysnøflak, men dei kan framleis vere ustabile i høgda, og auka vind kan danne nye i leområder mot vest utover dagen der det er snø tilgjengeleg for transport. Dei vedvarande svake laga har ikkje stabilisert seg. Vedvarande svake lag gjer at det er lettare og løyse ut skred, både ved direkte påverknad eller fjernutløysing, og skred kan bli større enn om slike lag var fråværande. I områder med sol kan det gå våte skred. Ferdsel i skredterreng kan få alvorlege konsekvensar og frårådast.",Ikke gitt,"Torsdag kom det rundt 25 cm nysnø. Denne har i ettertid blitt påverka av vind frå ulik retning og mildvær. Høgda til mildværsgrensa har variert mykje i regionen, men nokre stadar har den vore heilt opp i 1200 moh, men generelt har den vore langt lavare. Nysnøen, som er laus eller vindpåverka, ligg på skare under tregrensa og i bratte solvendte heng. På desse stadane kan nysnøen ha dårlege bindingar til underlaget, noko som er ugunstig for skredfaren. ","Det finnast vedvarande svake lag på to dybder i snødekket. Det eine er i overgangen mellom den ferskaste nysnøen og det eldre snødekket, der det i påska blei danna kantkorn i laussnø og under skare. Stadvis var det også rim på same overflata. Lenger nede i snødekket finst framleis kantkornlaget som ga skred tidleg i påska. Dette kan framleis påverkast, men det skal meir til.","I Sunndalen blei det registrert små flakskred og drønn i snøen på fredag, og laurdag løyste ein person ut eit skred og blei begravd til midja på veg mot Gjerdhøa. Personen kom uskadd frå det.",Snødekket er tjukkare og meir homogent i ytre strøk enn i indre strøk.,157115,3022,Trollheimen,10,A,3,2018-04-09T00:00:00,2018-04-09T23:59:59,2018-04-09T16:00:00,2018-04-08T15:37:03.75,"Det er eit komplekst snødekke, med nysnøflak i mange himmelretningar og fleire vedvarande svake lag. Ta konservative vegval. ",1,157611,2.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),10001111,800.0,0.0,1.0
